Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
673,-0.0034,11.7727,0.1132,8.299,9.048,9.516,9.773,10.183,10.47,10.907,11.773,12.707,13.239,13.611,14.183,14.567,15.321,16.707
674,-0.0036,11.7793,0.11322,8.304,9.053,9.521,9.778,10.189,10.475,10.913,11.779,12.714,13.246,13.619,14.191,14.576,15.331,16.717
675,-0.0038,11.7859,0.11324,8.308,9.058,9.526,9.784,10.194,10.481,10.919,11.786,12.722,13.254,13.627,14.2,14.585,15.34,16.728
676,-0.004,11.7925,0.11326,8.312,9.062,9.531,9.789,10.2,10.487,10.925,11.793,12.729,13.262,13.635,14.208,14.593,15.35,16.738
677,-0.0041,11.7991,0.11327,8.317,9.067,9.536,9.794,10.205,10.492,10.931,11.799,12.736,13.269,13.643,14.217,14.602,15.359,16.748
678,-0.0043,11.8057,0.11329,8.321,9.072,9.541,9.799,10.211,10.498,10.937,11.806,12.743,13.277,13.651,14.225,14.611,15.368,16.759
679,-0.0045,11.8124,0.11331,8.325,9.077,9.546,9.805,10.216,10.504,10.943,11.812,12.751,13.285,13.659,14.234,14.62,15.377,16.77
680,-0.0047,11.819,0.11333,8.329,9.081,9.551,9.81,10.222,10.51,10.949,11.819,12.758,13.292,13.667,14.242,14.628,15.387,16.78
681,-0.0049,11.8256,0.11335,8.334,9.086,9.556,9.815,10.227,10.515,10.955,11.826,12.765,13.3,13.675,14.251,14.637,15.396,16.791
682,-0.0051,11.8322,0.11336,8.338,9.091,9.561,9.82,10.233,10.521,10.961,11.832,12.773,13.308,13.683,14.259,14.646,15.405,16.801
683,-0.0052,11.8388,0.11338,8.342,9.096,9.566,9.825,10.238,10.527,10.967,11.839,12.78,13.316,13.691,14.267,14.654,15.415,16.812
684,-0.0054,11.8454,0.1134,8.346,9.1,9.571,9.831,10.244,10.532,10.973,11.845,12.787,13.323,13.699,14.276,14.663,15.424,16.822
685,-0.0056,11.852,0.11342,8.351,9.105,9.576,9.836,10.249,10.538,10.979,11.852,12.794,13.331,13.707,14.284,14.672,15.434,16.833
686,-0.0058,11.8586,0.11344,8.355,9.11,9.581,9.841,10.255,10.544,10.985,11.859,12.802,13.339,13.715,14.293,14.681,15.443,16.844
687,-0.006,11.8652,0.11345,8.359,9.115,9.587,9.846,10.26,10.549,10.991,11.865,12.809,13.346,13.723,14.301,14.689,15.452,16.854
688,-0.0061,11.8718,0.11347,8.364,9.119,9.592,9.852,10.266,10.555,10.997,11.872,12.816,13.354,13.731,14.309,14.698,15.461,16.864
689,-0.0063,11.8784,0.11349,8.368,9.124,9.597,9.857,10.271,10.561,11.003,11.878,12.824,13.362,13.739,14.318,14.707,15.471,16.875
690,-0.0065,11.885,0.11351,8.372,9.129,9.602,9.862,10.277,10.566,11.009,11.885,12.831,13.369,13.747,14.326,14.716,15.48,16.885
691,-0.0067,11.8916,0.11353,8.376,9.134,9.607,9.867,10.282,10.572,11.015,11.892,12.838,13.377,13.755,14.335,14.724,15.49,16.896
692,-0.0069,11.8982,0.11354,8.381,9.138,9.612,9.872,10.288,10.578,11.021,11.898,12.845,13.385,13.763,14.343,14.733,15.499,16.906
693,-0.007,11.9048,0.11356,8.385,9.143,9.617,9.878,10.293,10.583,11.027,11.905,12.853,13.392,13.771,14.351,14.742,15.508,16.917
694,-0.0072,11.9114,0.11358,8.389,9.148,9.622,9.883,10.299,10.589,11.033,11.911,12.86,13.4,13.779,14.36,14.751,15.518,16.927
695,-0.0074,11.918,0.1136,8.393,9.153,9.627,9.888,10.304,10.595,11.039,11.918,12.867,13.408,13.787,14.368,14.759,15.527,16.938
696,-0.0076,11.9246,0.11362,8.398,9.157,9.632,9.893,10.31,10.6,11.045,11.925,12.875,13.416,13.795,14.377,14.768,15.536,16.949
697,-0.0078,11.9312,0.11364,8.402,9.162,9.637,9.898,10.315,10.606,11.051,11.931,12.882,13.423,13.803,14.385,14.777,15.546,16.959
698,-0.0079,11.9378,0.11365,8.406,9.167,9.642,9.904,10.321,10.612,11.057,11.938,12.889,13.431,13.811,14.394,14.785,15.555,16.969
699,-0.0081,11.9444,0.11367,8.411,9.172,9.647,9.909,10.326,10.618,11.063,11.944,12.896,13.439,13.819,14.402,14.794,15.564,16.98
700,-0.0083,11.951,0.11369,8.415,9.176,9.652,9.914,10.332,10.623,11.069,11.951,12.904,13.446,13.827,14.411,14.803,15.574,16.991
701,-0.0085,11.9576,0.11371,8.419,9.181,9.657,9.919,10.337,10.629,11.075,11.958,12.911,13.454,13.835,14.419,14.812,15.583,17.001
702,-0.0087,11.9642,0.11373,8.423,9.186,9.662,9.924,10.342,10.635,11.081,11.964,12.918,13.462,13.843,14.428,14.821,15.593,17.012
703,-0.0088,11.9707,0.11375,8.427,9.19,9.667,9.93,10.348,10.64,11.087,11.971,12.926,13.469,13.851,14.436,14.829,15.602,17.022
704,-0.009,11.9773,0.11376,8.432,9.195,9.672,9.935,10.353,10.646,11.093,11.977,12.933,13.477,13.858,14.444,14.838,15.611,17.032
705,-0.0092,11.9839,0.11378,8.436,9.2,9.677,9.94,10.359,10.652,11.099,11.984,12.94,13.485,13.867,14.453,14.847,15.62,17.043
706,-0.0094,11.9905,0.1138,8.44,9.205,9.682,9.945,10.364,10.657,11.105,11.991,12.947,13.492,13.875,14.461,14.855,15.63,17.054
707,-0.0095,11.9971,0.11382,8.445,9.209,9.687,9.95,10.37,10.663,11.111,11.997,12.955,13.5,13.883,14.47,14.864,15.639,17.064
708,-0.0097,12.0037,0.11384,8.449,9.214,9.692,9.956,10.375,10.668,11.117,12.004,12.962,13.508,13.891,14.478,14.873,15.649,17.075
709,-0.0099,12.0103,0.11386,8.453,9.219,9.697,9.961,10.381,10.674,11.123,12.01,12.969,13.516,13.899,14.487,14.882,15.658,17.086
710,-0.0101,12.0168,0.11388,8.457,9.223,9.702,9.966,10.386,10.68,11.129,12.017,12.977,13.523,13.907,14.495,14.89,15.667,17.096
711,-0.0102,12.0234,0.11389,8.462,9.228,9.707,9.971,10.392,10.685,11.135,12.023,12.984,13.531,13.914,14.503,14.899,15.676,17.106
712,-0.0104,12.03,0.11391,8.466,9.233,9.712,9.976,10.397,10.691,11.141,12.03,12.991,13.538,13.922,14.512,14.908,15.686,17.117
713,-0.0106,12.0366,0.11393,8.47,9.238,9.717,9.982,10.403,10.697,11.147,12.037,12.998,13.546,13.93,14.52,14.917,15.695,17.127
714,-0.0108,12.0431,0.11395,8.474,9.242,9.722,9.987,10.408,10.702,11.153,12.043,13.006,13.554,13.938,14.529,14.925,15.705,17.138
715,-0.011,12.0497,0.11397,8.478,9.247,9.727,9.992,10.413,10.708,11.158,12.05,13.013,13.562,13.946,14.537,14.934,15.714,17.149
716,-0.0111,12.0563,0.11399,8.483,9.252,9.732,9.997,10.419,10.714,11.164,12.056,13.02,13.569,13.954,14.545,14.943,15.724,17.159
717,-0.0113,12.0629,0.11401,8.487,9.256,9.737,10.002,10.424,10.719,11.17,12.063,13.028,13.577,13.962,14.554,14.952,15.733,17.17
718,-0.0115,12.0694,0.11403,8.491,9.261,9.742,10.007,10.43,10.725,11.176,12.069,13.035,13.585,13.97,14.562,14.96,15.742,17.18
719,-0.0117,12.076,0.11404,8.495,9.266,9.747,10.013,10.435,10.731,11.182,12.076,13.042,13.592,13.978,14.571,14.969,15.751,17.191
720,-0.0118,12.0826,0.11406,8.5,9.271,9.752,10.018,10.441,10.736,11.188,12.083,13.049,13.6,13.986,14.579,14.978,15.761,17.201
721,-0.012,12.0891,0.11408,8.504,9.275,9.757,10.023,10.446,10.742,11.194,12.089,13.056,13.608,13.994,14.587,14.986,15.77,17.212
722,-0.0122,12.0957,0.1141,8.508,9.28,9.762,10.028,10.452,10.748,11.2,12.096,13.064,13.615,14.002,14.596,14.995,15.78,17.222
723,-0.0124,12.1023,0.11412,8.512,9.285,9.767,10.033,10.457,10.753,11.206,12.102,13.071,13.623,14.01,14.604,15.004,15.789,17.233
724,-0.0125,12.1088,0.11414,8.516,9.289,9.772,10.038,10.462,10.759,11.212,12.109,13.078,13.631,14.018,14.613,15.013,15.798,17.243
725,-0.0127,12.1154,0.11416,8.521,9.294,9.777,10.043,10.468,10.764,11.218,12.115,13.086,13.638,14.026,14.621,15.021,15.808,17.254
726,-0.0129,12.122,0.11418,8.525,9.299,9.782,10.049,10.473,10.77,11.224,12.122,13.093,13.646,14.034,14.63,15.03,15.817,17.265
727,-0.0131,12.1285,0.1142,8.529,9.303,9.787,10.054,10.479,10.776,11.23,12.129,13.1,13.654,14.042,14.638,15.039,15.827,17.275
728,-0.0132,12.1351,0.11421,8.533,9.308,9.792,10.059,10.484,10.781,11.236,12.135,13.107,13.661,14.05,14.646,15.048,15.836,17.285
729,-0.0134,12.1416,0.11423,8.538,9.313,9.797,10.064,10.49,10.787,11.242,12.142,13.115,13.669,14.058,14.655,15.056,15.845,17.296
730,-0.0136,12.1482,0.11425,8.542,9.317,9.802,10.069,10.495,10.793,11.248,12.148,13.122,13.677,14.066,14.663,15.065,15.854,17.307
