Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
559,1,47.4324,0.02801,43.327,44.342,44.934,45.247,45.73,46.055,46.536,47.432,48.329,48.809,49.135,49.618,49.931,50.523,51.538
560,1,47.4378,0.02801,43.332,44.347,44.939,45.252,45.735,46.061,46.542,47.438,48.334,48.815,49.141,49.623,49.937,50.529,51.544
561,1,47.4432,0.02801,43.337,44.352,44.944,45.257,45.74,46.066,46.547,47.443,48.34,48.82,49.146,49.629,49.943,50.535,51.55
562,1,47.4487,0.02801,43.342,44.357,44.949,45.263,45.745,46.071,46.552,47.449,48.345,48.826,49.152,49.635,49.948,50.541,51.556
563,1,47.4541,0.02801,43.347,44.362,44.954,45.268,45.751,46.076,46.558,47.454,48.351,48.832,49.158,49.64,49.954,50.546,51.562
564,1,47.4595,0.02801,43.352,44.367,44.959,45.273,45.756,46.082,46.563,47.46,48.356,48.837,49.163,49.646,49.96,50.552,51.567
565,1,47.4649,0.02802,43.355,44.371,44.964,45.277,45.76,46.086,46.568,47.465,48.362,48.843,49.169,49.653,49.966,50.559,51.575
566,1,47.4703,0.02802,43.36,44.376,44.969,45.282,45.766,46.092,46.573,47.47,48.367,48.849,49.175,49.658,49.972,50.565,51.581
567,1,47.4756,0.02802,43.365,44.381,44.974,45.288,45.771,46.097,46.578,47.476,48.373,48.854,49.18,49.664,49.978,50.57,51.586
568,1,47.481,0.02802,43.37,44.386,44.979,45.293,45.776,46.102,46.584,47.481,48.378,48.86,49.186,49.669,49.983,50.576,51.592
569,1,47.4863,0.02802,43.375,44.391,44.984,45.298,45.781,46.107,46.589,47.486,48.384,48.865,49.191,49.675,49.989,50.582,51.598
570,1,47.4917,0.02802,43.379,44.396,44.989,45.303,45.786,46.113,46.594,47.492,48.389,48.871,49.197,49.681,49.995,50.587,51.604
571,1,47.497,0.02802,43.384,44.401,44.994,45.308,45.791,46.118,46.599,47.497,48.395,48.876,49.203,49.686,50.0,50.593,51.61
572,1,47.5023,0.02802,43.389,44.406,44.999,45.313,45.797,46.123,46.605,47.502,48.4,48.882,49.208,49.692,50.006,50.599,51.615
573,1,47.5077,0.02802,43.394,44.411,45.004,45.318,45.802,46.128,46.61,47.508,48.406,48.887,49.214,49.697,50.011,50.604,51.621
574,1,47.513,0.02802,43.399,44.416,45.009,45.323,45.807,46.133,46.615,47.513,48.411,48.893,49.219,49.703,50.017,50.61,51.627
575,1,47.5183,0.02803,43.402,44.42,45.013,45.327,45.811,46.138,46.62,47.518,48.417,48.899,49.225,49.709,50.023,50.617,51.634
576,1,47.5236,0.02803,43.407,44.425,45.018,45.333,45.816,46.143,46.625,47.524,48.422,48.904,49.231,49.715,50.029,50.622,51.64
577,1,47.5288,0.02803,43.412,44.43,45.023,45.337,45.821,46.148,46.63,47.529,48.427,48.91,49.236,49.72,50.034,50.628,51.646
578,1,47.5341,0.02803,43.417,44.435,45.028,45.343,45.827,46.153,46.635,47.534,48.433,48.915,49.242,49.726,50.04,50.634,51.651
579,1,47.5394,0.02803,43.422,44.439,45.033,45.348,45.832,46.158,46.641,47.539,48.438,48.92,49.247,49.731,50.046,50.639,51.657
580,1,47.5446,0.02803,43.426,44.444,45.038,45.353,45.837,46.163,46.646,47.545,48.443,48.926,49.252,49.737,50.051,50.645,51.663
581,1,47.5498,0.02803,43.431,44.449,45.043,45.358,45.842,46.168,46.651,47.55,48.449,48.931,49.258,49.742,50.057,50.65,51.669
582,1,47.5551,0.02803,43.436,44.454,45.048,45.363,45.847,46.174,46.656,47.555,48.454,48.937,49.263,49.748,50.062,50.656,51.674
583,1,47.5603,0.02803,43.441,44.459,45.053,45.368,45.852,46.179,46.661,47.56,48.459,48.942,49.269,49.753,50.068,50.662,51.68
584,1,47.5655,0.02804,43.444,44.463,45.057,45.372,45.856,46.183,46.666,47.566,48.465,48.948,49.275,49.759,50.074,50.668,51.687
585,1,47.5707,0.02804,43.449,44.468,45.062,45.377,45.861,46.188,46.671,47.571,48.47,48.953,49.28,49.765,50.079,50.674,51.693
586,1,47.5759,0.02804,43.453,44.472,45.067,45.382,45.866,46.193,46.676,47.576,48.476,48.959,49.286,49.77,50.085,50.679,51.698
587,1,47.5811,0.02804,43.458,44.477,45.072,45.387,45.871,46.198,46.681,47.581,48.481,48.964,49.291,49.776,50.09,50.685,51.704
588,1,47.5863,0.02804,43.463,44.482,45.077,45.392,45.876,46.203,46.686,47.586,48.486,48.969,49.296,49.781,50.096,50.69,51.71
589,1,47.5915,0.02804,43.468,44.487,45.082,45.396,45.881,46.208,46.691,47.592,48.492,48.975,49.302,49.787,50.101,50.696,51.715
590,1,47.5966,0.02804,43.472,44.492,45.086,45.401,45.886,46.213,46.696,47.597,48.497,48.98,49.307,49.792,50.107,50.701,51.721
591,1,47.6018,0.02804,43.477,44.497,45.091,45.406,45.891,46.218,46.702,47.602,48.502,48.985,49.312,49.797,50.112,50.707,51.727
592,1,47.6069,0.02804,43.482,44.501,45.096,45.411,45.896,46.223,46.707,47.607,48.507,48.99,49.318,49.803,50.118,50.712,51.732
593,1,47.612,0.02805,43.485,44.505,45.1,45.415,45.9,46.228,46.711,47.612,48.513,48.996,49.324,49.809,50.124,50.719,51.739
594,1,47.6172,0.02805,43.49,44.51,45.105,45.42,45.905,46.233,46.716,47.617,48.518,49.002,49.329,49.814,50.129,50.724,51.745
595,1,47.6223,0.02805,43.494,44.515,45.11,45.425,45.91,46.238,46.721,47.622,48.523,49.007,49.334,49.82,50.135,50.73,51.75
596,1,47.6274,0.02805,43.499,44.52,45.115,45.43,45.915,46.243,46.726,47.627,48.528,49.012,49.339,49.825,50.14,50.735,51.756
597,1,47.6325,0.02805,43.504,44.524,45.12,45.435,45.92,46.248,46.731,47.633,48.534,49.017,49.345,49.83,50.145,50.741,51.761
598,1,47.6376,0.02805,43.508,44.529,45.124,45.44,45.925,46.253,46.736,47.638,48.539,49.023,49.35,49.836,50.151,50.746,51.767
599,1,47.6427,0.02805,43.513,44.534,45.129,45.445,45.93,46.258,46.741,47.643,48.544,49.028,49.355,49.841,50.156,50.752,51.772
600,1,47.6478,0.02805,43.518,44.539,45.134,45.449,45.935,46.263,46.746,47.648,48.549,49.033,49.361,49.846,50.162,50.757,51.778
601,1,47.6528,0.02805,43.522,44.543,45.139,45.454,45.94,46.267,46.751,47.653,48.554,49.038,49.366,49.851,50.167,50.762,51.783
602,1,47.6579,0.02805,43.527,44.548,45.144,45.459,45.945,46.272,46.756,47.658,48.56,49.043,49.371,49.857,50.172,50.768,51.789
603,1,47.663,0.02806,43.53,44.552,45.148,45.463,45.949,46.277,46.761,47.663,48.565,49.049,49.377,49.863,50.178,50.774,51.796
604,1,47.668,0.02806,43.535,44.556,45.152,45.468,45.954,46.282,46.766,47.668,48.57,49.054,49.382,49.868,50.184,50.78,51.801
605,1,47.673,0.02806,43.539,44.561,45.157,45.473,45.959,46.287,46.771,47.673,48.575,49.059,49.387,49.873,50.189,50.785,51.807
606,1,47.6781,0.02806,43.544,44.566,45.162,45.478,45.964,46.292,46.776,47.678,48.58,49.065,49.393,49.879,50.194,50.79,51.812
607,1,47.6831,0.02806,43.548,44.57,45.167,45.482,45.968,46.296,46.781,47.683,48.586,49.07,49.398,49.884,50.2,50.796,51.818
608,1,47.6881,0.02806,43.553,44.575,45.171,45.487,45.973,46.301,46.786,47.688,48.591,49.075,49.403,49.889,50.205,50.801,51.823
609,1,47.6931,0.02806,43.558,44.58,45.176,45.492,45.978,46.306,46.79,47.693,48.596,49.08,49.408,49.894,50.21,50.806,51.829
610,1,47.6981,0.02806,43.562,44.584,45.181,45.497,45.983,46.311,46.795,47.698,48.601,49.085,49.413,49.9,50.215,50.812,51.834
611,1,47.7031,0.02806,43.567,44.589,45.186,45.501,45.988,46.316,46.8,47.703,48.606,49.09,49.419,49.905,50.221,50.817,51.84
612,1,47.7081,0.02807,43.57,44.593,45.189,45.505,45.992,46.32,46.805,47.708,48.611,49.096,49.424,49.911,50.227,50.823,51.846
613,1,47.7131,0.02807,43.574,44.597,45.194,45.51,45.997,46.325,46.81,47.713,48.616,49.101,49.429,49.916,50.232,50.829,51.852
614,1,47.718,0.02807,43.579,44.602,45.199,45.515,46.001,46.33,46.815,47.718,48.621,49.106,49.435,49.921,50.237,50.834,51.857
615,1,47.723,0.02807,43.583,44.607,45.204,45.52,46.006,46.335,46.819,47.723,48.627,49.111,49.44,49.926,50.242,50.839,51.863
616,1,47.728,0.02807,43.588,44.611,45.208,45.524,46.011,46.339,46.824,47.728,48.632,49.117,49.445,49.932,50.248,50.845,51.868
617,1,47.7329,0.02807,43.592,44.616,45.213,45.529,46.016,46.344,46.829,47.733,48.637,49.122,49.45,49.937,50.253,50.85,51.873
618,1,47.7378,0.02807,43.597,44.62,45.218,45.534,46.021,46.349,46.834,47.738,48.642,49.127,49.455,49.942,50.258,50.855,51.879
619,1,47.7428,0.02807,43.601,44.625,45.222,45.538,46.025,46.354,46.839,47.743,48.647,49.132,49.46,49.947,50.263,50.86,51.884
620,1,47.7477,0.02808,43.604,44.629,45.226,45.542,46.029,46.358,46.843,47.748,48.652,49.137,49.466,49.953,50.269,50.867,51.891
621,1,47.7526,0.02808,43.609,44.633,45.231,45.547,46.034,46.363,46.848,47.753,48.657,49.142,49.471,49.958,50.275,50.872,51.896
622,1,47.7575,0.02808,43.613,44.638,45.235,45.552,46.039,46.368,46.853,47.758,48.662,49.147,49.476,49.963,50.28,50.877,51.902
623,1,47.7624,0.02808,43.618,44.642,45.24,45.556,46.044,46.372,46.858,47.762,48.667,49.152,49.481,49.968,50.285,50.882,51.907
624,1,47.7673,0.02808,43.622,44.647,45.245,45.561,46.048,46.377,46.863,47.767,48.672,49.157,49.486,49.974,50.29,50.888,51.912
625,1,47.7722,0.02808,43.627,44.652,45.249,45.566,46.053,46.382,46.867,47.772,48.677,49.163,49.491,49.979,50.295,50.893,51.918
626,1,47.7771,0.02808,43.631,44.656,45.254,45.57,46.058,46.387,46.872,47.777,48.682,49.168,49.496,49.984,50.3,50.898,51.923
627,1,47.782,0.02808,43.636,44.661,45.259,45.575,46.063,46.391,46.877,47.782,48.687,49.173,49.501,49.989,50.305,50.903,51.928
628,1,47.7868,0.02808,43.64,44.665,45.263,45.58,46.067,46.396,46.882,47.787,48.692,49.178,49.506,49.994,50.311,50.908,51.933
629,1,47.7917,0.02809,43.643,44.669,45.267,45.584,46.071,46.4,46.886,47.792,48.697,49.183,49.512,50.0,50.317,50.915,51.94
630,1,47.7965,0.02809,43.648,44.673,45.271,45.588,46.076,46.405,46.891,47.797,48.702,49.188,49.517,50.005,50.322,50.92,51.945
631,1,47.8014,0.02809,43.652,44.678,45.276,45.593,46.081,46.41,46.896,47.801,48.707,49.193,49.522,50.01,50.327,50.925,51.951
632,1,47.8062,0.02809,43.656,44.682,45.281,45.597,46.085,46.414,46.9,47.806,48.712,49.198,49.527,50.015,50.332,50.93,51.956
633,1,47.811,0.02809,43.661,44.687,45.285,45.602,46.09,46.419,46.905,47.811,48.717,49.203,49.532,50.02,50.337,50.935,51.961
634,1,47.8159,0.02809,43.665,44.691,45.29,45.607,46.095,46.424,46.91,47.816,48.722,49.208,49.537,50.025,50.342,50.941,51.967
635,1,47.8207,0.02809,43.67,44.696,45.294,45.611,46.099,46.428,46.915,47.821,48.727,49.213,49.542,50.03,50.347,50.946,51.972
636,1,47.8255,0.02809,43.674,44.7,45.299,45.616,46.104,46.433,46.919,47.826,48.732,49.218,49.547,50.035,50.352,50.951,51.977
637,1,47.8303,0.0281,43.677,44.704,45.302,45.62,46.108,46.437,46.924,47.83,48.737,49.223,49.553,50.041,50.358,50.957,51.984
638,1,47.8351,0.0281,43.681,44.708,45.307,45.624,46.112,46.442,46.928,47.835,48.742,49.228,49.558,50.046,50.363,50.962,51.989
639,1,47.8399,0.0281,43.686,44.713,45.312,45.629,46.117,46.447,46.933,47.84,48.747,49.233,49.563,50.051,50.368,50.967,51.994
640,1,47.8446,0.0281,43.69,44.717,45.316,45.633,46.122,46.451,46.938,47.845,48.751,49.238,49.568,50.056,50.373,50.972,51.999
641,1,47.8494,0.0281,43.694,44.721,45.321,45.638,46.126,46.456,46.943,47.849,48.756,49.243,49.573,50.061,50.378,50.977,52.004
642,1,47.8542,0.0281,43.699,44.726,45.325,45.642,46.131,46.461,46.947,47.854,48.761,49.248,49.578,50.066,50.383,50.982,52.01
643,1,47.859,0.0281,43.703,44.73,45.33,45.647,46.136,46.465,46.952,47.859,48.766,49.253,49.582,50.071,50.388,50.988,52.015
644,1,47.8637,0.0281,43.707,44.735,45.334,45.651,46.14,46.47,46.957,47.864,48.771,49.258,49.587,50.076,50.393,50.993,52.02
645,1,47.8685,0.0281,43.712,44.739,45.339,45.656,46.145,46.474,46.961,47.869,48.776,49.263,49.592,50.081,50.398,50.998,52.025
646,1,47.8732,0.02811,43.715,44.743,45.342,45.66,46.149,46.478,46.966,47.873,48.781,49.268,49.598,50.087,50.404,51.004,52.032
647,1,47.8779,0.02811,43.719,44.747,45.347,45.664,46.153,46.483,46.97,47.878,48.786,49.273,49.603,50.092,50.409,51.009,52.037
648,1,47.8827,0.02811,43.723,44.751,45.351,45.669,46.158,46.488,46.975,47.883,48.791,49.278,49.608,50.097,50.414,51.014,52.042
649,1,47.8874,0.02811,43.728,44.756,45.356,45.673,46.162,46.492,46.979,47.887,48.795,49.283,49.613,50.102,50.419,51.019,52.047
650,1,47.8921,0.02811,43.732,44.76,45.36,45.678,46.167,46.497,46.984,47.892,48.8,49.287,49.617,50.106,50.424,51.024,52.052
651,1,47.8968,0.02811,43.736,44.765,45.365,45.682,46.171,46.501,46.989,47.897,48.805,49.292,49.622,50.111,50.429,51.029,52.057
652,1,47.9015,0.02811,43.74,44.769,45.369,45.687,46.176,46.506,46.993,47.902,48.81,49.297,49.627,50.116,50.434,51.034,52.063
653,1,47.9062,0.02811,43.745,44.773,45.373,45.691,46.18,46.51,46.998,47.906,48.814,49.302,49.632,50.121,50.439,51.039,52.068
654,1,47.9109,0.02812,43.748,44.777,45.377,45.695,46.184,46.515,47.002,47.911,48.82,49.307,49.637,50.127,50.445,51.045,52.074
655,1,47.9156,0.02812,43.752,44.781,45.381,45.699,46.189,46.519,47.007,47.916,48.824,49.312,49.642,50.132,50.45,51.05,52.079
656,1,47.9202,0.02812,43.756,44.785,45.386,45.704,46.193,46.524,47.011,47.92,48.829,49.317,49.647,50.137,50.455,51.055,52.084
657,1,47.9249,0.02812,43.76,44.79,45.39,45.708,46.198,46.528,47.016,47.925,48.834,49.322,49.652,50.142,50.46,51.06,52.089
658,1,47.9296,0.02812,43.765,44.794,45.395,45.713,46.202,46.533,47.021,47.93,48.839,49.326,49.657,50.147,50.464,51.065,52.095
659,1,47.9342,0.02812,43.769,44.798,45.399,45.717,46.207,46.537,47.025,47.934,48.843,49.331,49.662,50.151,50.469,51.07,52.1
660,1,47.9389,0.02812,43.773,44.803,45.404,45.722,46.211,46.542,47.03,47.939,48.848,49.336,49.666,50.156,50.474,51.075,52.105
661,1,47.9435,0.02812,43.777,44.807,45.408,45.726,46.216,46.546,47.034,47.944,48.853,49.341,49.671,50.161,50.479,51.08,52.11
662,1,47.9482,0.02813,43.78,44.81,45.411,45.73,46.22,46.55,47.038,47.948,48.858,49.346,49.677,50.167,50.485,51.086,52.116
663,1,47.9528,0.02813,43.784,44.815,45.416,45.734,46.224,46.555,47.043,47.953,48.863,49.351,49.682,50.172,50.49,51.091,52.121
664,1,47.9574,0.02813,43.789,44.819,45.42,45.738,46.229,46.559,47.047,47.957,48.867,49.356,49.686,50.176,50.495,51.096,52.126
665,1,47.962,0.02813,43.793,44.823,45.424,45.743,46.233,46.564,47.052,47.962,48.872,49.36,49.691,50.181,50.5,51.101,52.131
666,1,47.9666,0.02813,43.797,44.828,45.429,45.747,46.237,46.568,47.057,47.967,48.877,49.365,49.696,50.186,50.504,51.106,52.136
667,1,47.9713,0.02813,43.801,44.832,45.433,45.752,46.242,46.573,47.061,47.971,48.881,49.37,49.701,50.191,50.509,51.111,52.141
668,1,47.9759,0.02813,43.805,44.836,45.438,45.756,46.246,46.577,47.066,47.976,48.886,49.375,49.705,50.196,50.514,51.115,52.146
669,1,47.9804,0.02813,43.81,44.841,45.442,45.76,46.251,46.582,47.07,47.98,48.891,49.379,49.71,50.2,50.519,51.12,52.151
670,1,47.985,0.02814,43.812,44.844,45.445,45.764,46.255,46.586,47.074,47.985,48.896,49.384,49.715,50.206,50.525,51.126,52.158
671,1,47.9896,0.02814,43.816,44.848,45.45,45.768,46.259,46.59,47.079,47.99,48.9,49.389,49.72,50.211,50.529,51.131,52.163
672,1,47.9942,0.02814,43.821,44.852,45.454,45.773,46.263,46.594,47.083,47.994,48.905,49.394,49.725,50.216,50.534,51.136,52.168
673,1,47.9988,0.02814,43.825,44.857,45.458,45.777,46.268,46.599,47.088,47.999,48.91,49.399,49.73,50.22,50.539,51.141,52.173
674,1,48.0033,0.02814,43.829,44.861,45.463,45.781,46.272,46.603,47.092,48.003,48.914,49.403,49.734,50.225,50.544,51.146,52.178
675,1,48.0079,0.02814,43.833,44.865,45.467,45.786,46.277,46.608,47.097,48.008,48.919,49.408,49.739,50.23,50.549,51.151,52.183
676,1,48.0124,0.02814,43.837,44.869,45.471,45.79,46.281,46.612,47.101,48.012,48.924,49.413,49.744,50.235,50.553,51.155,52.188
677,1,48.017,0.02814,43.841,44.874,45.476,45.794,46.285,46.617,47.106,48.017,48.928,49.417,49.749,50.24,50.558,51.16,52.193
678,1,48.0215,0.02815,43.844,44.877,45.479,45.798,46.289,46.62,47.11,48.022,48.933,49.423,49.754,50.245,50.564,51.166,52.199
679,1,48.026,0.02815,43.848,44.881,45.483,45.802,46.293,46.625,47.114,48.026,48.938,49.427,49.759,50.25,50.569,51.171,52.204
680,1,48.0306,0.02815,43.852,44.885,45.488,45.807,46.298,46.629,47.119,48.031,48.943,49.432,49.763,50.255,50.574,51.176,52.209
681,1,48.0351,0.02815,43.857,44.889,45.492,45.811,46.302,46.634,47.123,48.035,48.947,49.437,49.768,50.259,50.578,51.181,52.214
682,1,48.0396,0.02815,43.861,44.894,45.496,45.815,46.307,46.638,47.127,48.04,48.952,49.441,49.773,50.264,50.583,51.186,52.219
683,1,48.0441,0.02815,43.865,44.898,45.5,45.82,46.311,46.642,47.132,48.044,48.956,49.446,49.777,50.269,50.588,51.19,52.223
684,1,48.0486,0.02815,43.869,44.902,45.505,45.824,46.315,46.647,47.136,48.049,48.961,49.45,49.782,50.273,50.593,51.195,52.228
685,1,48.0531,0.02815,43.873,44.906,45.509,45.828,46.32,46.651,47.141,48.053,48.965,49.455,49.787,50.278,50.597,51.2,52.233
686,1,48.0576,0.02816,43.876,44.909,45.512,45.832,46.323,46.655,47.145,48.058,48.97,49.46,49.792,50.284,50.603,51.206,52.24
687,1,48.0621,0.02816,43.88,44.914,45.517,45.836,46.328,46.659,47.149,48.062,48.975,49.465,49.797,50.288,50.608,51.211,52.245
688,1,48.0666,0.02816,43.884,44.918,45.521,45.84,46.332,46.664,47.154,48.067,48.98,49.469,49.801,50.293,50.612,51.215,52.249
689,1,48.071,0.02816,43.888,44.922,45.525,45.844,46.336,46.668,47.158,48.071,48.984,49.474,49.806,50.298,50.617,51.22,52.254
690,1,48.0755,0.02816,43.892,44.926,45.529,45.849,46.341,46.672,47.162,48.076,48.989,49.479,49.81,50.302,50.622,51.225,52.259
691,1,48.08,0.02816,43.896,44.93,45.534,45.853,46.345,46.677,47.167,48.08,48.993,49.483,49.815,50.307,50.626,51.23,52.264
692,1,48.0844,0.02816,43.9,44.934,45.538,45.857,46.349,46.681,47.171,48.084,48.998,49.488,49.82,50.312,50.631,51.234,52.269
693,1,48.0889,0.02816,43.904,44.939,45.542,45.861,46.353,46.685,47.176,48.089,49.002,49.492,49.824,50.316,50.636,51.239,52.274
694,1,48.0933,0.02817,43.907,44.942,45.545,45.865,46.357,46.689,47.18,48.093,49.007,49.497,49.83,50.322,50.641,51.245,52.28
695,1,48.0977,0.02817,43.911,44.946,45.549,45.869,46.361,46.693,47.184,48.098,49.012,49.502,49.834,50.326,50.646,51.25,52.285
696,1,48.1022,0.02817,43.915,44.95,45.554,45.873,46.366,46.698,47.188,48.102,49.016,49.507,49.839,50.331,50.651,51.254,52.29
697,1,48.1066,0.02817,43.919,44.954,45.558,45.878,46.37,46.702,47.193,48.107,49.021,49.511,49.843,50.336,50.655,51.259,52.294
698,1,48.111,0.02817,43.923,44.958,45.562,45.882,46.374,46.706,47.197,48.111,49.025,49.516,49.848,50.34,50.66,51.264,52.299
699,1,48.1154,0.02817,43.927,44.962,45.566,45.886,46.378,46.711,47.201,48.115,49.03,49.52,49.852,50.345,50.665,51.269,52.304
700,1,48.1198,0.02817,43.931,44.966,45.57,45.89,46.383,46.715,47.206,48.12,49.034,49.525,49.857,50.349,50.669,51.273,52.309
701,1,48.1242,0.02817,43.935,44.97,45.574,45.894,46.387,46.719,47.21,48.124,49.039,49.529,49.862,50.354,50.674,51.278,52.314
702,1,48.1286,0.02818,43.937,44.973,45.578,45.898,46.39,46.723,47.214,48.129,49.043,49.534,49.867,50.359,50.679,51.284,52.32
703,1,48.133,0.02818,43.941,44.978,45.582,45.902,46.395,46.727,47.218,48.133,49.048,49.539,49.871,50.364,50.684,51.288,52.325
704,1,48.1374,0.02818,43.945,44.982,45.586,45.906,46.399,46.731,47.222,48.137,49.052,49.543,49.876,50.369,50.689,51.293,52.329
705,1,48.1418,0.02818,43.949,44.986,45.59,45.91,46.403,46.736,47.227,48.142,49.057,49.548,49.88,50.373,50.693,51.298,52.334
706,1,48.1462,0.02818,43.953,44.99,45.594,45.915,46.407,46.74,47.231,48.146,49.061,49.552,49.885,50.378,50.698,51.302,52.339
707,1,48.1505,0.02818,43.957,44.994,45.598,45.919,46.412,46.744,47.235,48.151,49.066,49.557,49.889,50.382,50.703,51.307,52.344
708,1,48.1549,0.02818,43.961,44.998,45.603,45.923,46.416,46.748,47.24,48.155,49.07,49.561,49.894,50.387,50.707,51.312,52.348
709,1,48.1592,0.02819,43.964,45.001,45.606,45.926,46.419,46.752,47.244,48.159,49.075,49.566,49.899,50.392,50.713,51.317,52.355
710,1,48.1636,0.02819,43.968,45.005,45.61,45.93,46.424,46.756,47.248,48.164,49.079,49.571,49.904,50.397,50.717,51.322,52.359
711,1,48.1679,0.02819,43.972,45.009,45.614,45.934,46.428,46.761,47.252,48.168,49.084,49.575,49.908,50.401,50.722,51.327,52.364
712,1,48.1723,0.02819,43.976,45.013,45.618,45.939,46.432,46.765,47.256,48.172,49.088,49.58,49.913,50.406,50.726,51.331,52.369
713,1,48.1766,0.02819,43.98,45.017,45.622,45.943,46.436,46.769,47.261,48.177,49.093,49.584,49.917,50.41,50.731,51.336,52.373
714,1,48.1809,0.02819,43.984,45.021,45.626,45.947,46.44,46.773,47.265,48.181,49.097,49.589,49.922,50.415,50.735,51.341,52.378
715,1,48.1853,0.02819,43.988,45.025,45.631,45.951,46.445,46.777,47.269,48.185,49.101,49.593,49.926,50.42,50.74,51.345,52.383
716,1,48.1896,0.02819,43.992,45.029,45.635,45.955,46.449,46.782,47.273,48.19,49.106,49.598,49.931,50.424,50.745,51.35,52.388
717,1,48.1939,0.0282,43.994,45.032,45.638,45.958,46.452,46.785,47.277,48.194,49.111,49.602,49.936,50.429,50.75,51.356,52.394
718,1,48.1982,0.0282,43.998,45.036,45.642,45.963,46.456,46.789,47.281,48.198,49.115,49.607,49.94,50.434,50.755,51.36,52.398
719,1,48.2025,0.0282,44.002,45.04,45.646,45.967,46.46,46.794,47.286,48.203,49.119,49.611,49.945,50.438,50.759,51.365,52.403
720,1,48.2068,0.0282,44.006,45.044,45.65,45.971,46.465,46.798,47.29,48.207,49.124,49.616,49.949,50.443,50.764,51.369,52.408
721,1,48.2111,0.0282,44.01,45.048,45.654,45.975,46.469,46.802,47.294,48.211,49.128,49.62,49.953,50.447,50.768,51.374,52.412
722,1,48.2153,0.0282,44.014,45.052,45.658,45.979,46.473,46.806,47.298,48.215,49.132,49.625,49.958,50.452,50.773,51.378,52.417
723,1,48.2196,0.0282,44.018,45.056,45.662,45.983,46.477,46.81,47.302,48.22,49.137,49.629,49.962,50.456,50.777,51.383,52.422
724,1,48.2239,0.0282,44.021,45.06,45.666,45.987,46.481,46.814,47.307,48.224,49.141,49.633,49.967,50.461,50.782,51.388,52.426
725,1,48.2282,0.02821,44.024,45.063,45.669,45.99,46.485,46.818,47.311,48.228,49.146,49.638,49.972,50.466,50.787,51.393,52.433
726,1,48.2324,0.02821,44.028,45.067,45.673,45.994,46.489,46.822,47.315,48.232,49.15,49.643,49.976,50.47,50.791,51.398,52.437
727,1,48.2367,0.02821,44.032,45.071,45.677,45.998,46.493,46.826,47.319,48.237,49.155,49.647,49.981,50.475,50.796,51.402,52.442
728,1,48.2409,0.02821,44.035,45.075,45.681,46.002,46.497,46.83,47.323,48.241,49.159,49.651,49.985,50.479,50.8,51.407,52.446
729,1,48.2452,0.02821,44.039,45.079,45.685,46.007,46.501,46.835,47.327,48.245,49.163,49.656,49.989,50.484,50.805,51.411,52.451
730,1,48.2494,0.02821,44.043,45.083,45.689,46.011,46.505,46.839,47.331,48.249,49.167,49.66,49.994,50.488,50.809,51.416,52.456
